id,key,value,type
97762225,highway,turning_circle,regular
97762864,highway,turning_circle,regular
97764433,highway,traffic_signals,regular
97764453,highway,traffic_signals,regular
97764529,highway,traffic_signals,regular
97769896,highway,turning_circle,regular
97775682,highway,turning_circle,regular
97787493,highway,turning_circle,regular
97788941,highway,turning_circle,regular
97793510,highway,turning_circle,regular
97796163,highway,traffic_signals,regular
97799950,highway,turning_circle,regular
97801972,highway,turning_circle,regular
97802631,highway,turning_circle,regular
97805912,highway,turning_circle,regular
97806328,highway,turning_circle,regular
97828980,highway,turning_circle,regular
97835993,railway,level_crossing,regular
97837523,highway,turning_circle,regular
97838102,highway,turning_circle,regular
97842964,highway,turning_circle,regular
97844130,highway,turning_circle,regular
97855321,highway,turning_circle,regular
97858572,highway,turning_circle,regular
97859440,highway,turning_circle,regular
97859721,highway,turning_circle,regular
97868988,highway,turning_circle,regular
97871153,access,permissive,regular
97871153,barrier,gate,regular
97875185,highway,turning_circle,regular
97879838,highway,traffic_signals,regular
97879854,highway,traffic_signals,regular
97880258,highway,turning_circle,regular
97881129,highway,turning_circle,regular
97882488,highway,turning_circle,regular
97888393,highway,turning_circle,regular
97895587,highway,turning_circle,regular
97896302,highway,turning_circle,regular
97904913,highway,traffic_signals,regular
97904957,highway,traffic_signals,regular
97906230,highway,turning_circle,regular
97909851,highway,turning_circle,regular
97910814,highway,turning_circle,regular
97910987,highway,turning_circle,regular
97917760,highway,turning_circle,regular
97926303,highway,turning_circle,regular
97928747,highway,turning_circle,regular
97929211,highway,turning_circle,regular
97929234,highway,turning_circle,regular
97931963,highway,turning_circle,regular
97935274,highway,turning_circle,regular
97936294,highway,turning_circle,regular
97936387,highway,traffic_signals,regular
97938068,highway,turning_circle,regular
97938637,railway,level_crossing,regular
97946515,highway,turning_circle,regular
97950445,highway,turning_circle,regular
97954537,highway,turning_circle,regular
97955352,highway,turning_circle,regular
97956387,highway,turning_circle,regular
97957272,highway,turning_circle,regular
97957491,highway,turning_circle,regular
97960710,highway,turning_circle,regular
97962227,highway,turning_circle,regular
97967757,highway,turning_circle,regular
97968422,railway,level_crossing,regular
97979144,highway,turning_circle,regular
97985628,highway,turning_circle,regular
97989297,highway,turning_circle,regular
97990530,highway,turning_circle,regular
97992904,highway,turning_circle,regular
97992951,highway,turning_circle,regular
97996181,highway,turning_circle,regular
98000499,highway,turning_circle,regular
98000885,highway,turning_circle,regular
98000906,highway,turning_circle,regular
98004874,highway,turning_circle,regular
98006500,highway,turning_circle,regular
98008813,highway,turning_circle,regular
98008827,highway,turning_circle,regular
99753127,highway,turning_circle,regular
99754072,power,tower,regular
99754076,power,tower,regular
99754078,power,tower,regular
99757467,highway,turning_circle,regular
99759130,highway,traffic_signals,regular
99760953,highway,turning_circle,regular
99763810,highway,turning_circle,regular
99764001,highway,turning_circle,regular
99764003,highway,turning_circle,regular
99764122,junction,roundabout,regular
99764122,source,Bing,regular
99764386,highway,turning_circle,regular
99764634,highway,turning_circle,regular
99764709,highway,turning_circle,regular
99764813,railway,level_crossing,regular
99764916,railway,level_crossing,regular
99765088,power,tower,regular
99765093,power,tower,regular
99765102,power,tower,regular
99765105,power,tower,regular
99765861,highway,turning_circle,regular
99765867,highway,turning_circle,regular
99768027,highway,traffic_signals,regular
99770310,highway,turning_circle,regular
99772736,highway,turning_circle,regular
99776595,access,private,regular
99776595,barrier,gate,regular
99776595,foot,yes,regular
99776595,motor_vehicle,private,regular
99776626,highway,traffic_signals,regular
99779114,railway,level_crossing,regular
99779197,power,tower,regular
99779199,power,tower,regular
99779201,power,tower,regular
99779203,power,tower,regular
99779205,power,tower,regular
99779208,power,tower,regular
99779218,power,tower,regular
99779220,power,tower,regular
99779225,power,tower,regular
99779229,power,tower,regular
99780022,barrier,gate,regular
99781000,highway,turning_circle,regular
99781051,highway,turning_circle,regular
99784013,highway,turning_circle,regular
99785001,highway,turning_circle,regular
99785001,name,Woodridge Court,regular
99785688,power,tower,regular
99788409,highway,turning_circle,regular
99788421,reviewed,yes,tiger
99790115,highway,turning_circle,regular
99790865,highway,traffic_signals,regular
99791840,highway,turning_circle,regular
99792165,highway,turning_circle,regular
99792660,highway,turning_circle,regular
99792667,highway,turning_circle,regular
99793059,highway,turning_circle,regular
99794875,highway,turning_circle,regular
99795165,highway,turning_circle,regular
99797422,railway,level_crossing,regular
99797466,highway,turning_circle,regular
99798197,highway,turning_circle,regular
99799389,highway,turning_circle,regular
99800341,highway,turning_circle,regular
99800599,highway,turning_circle,regular
99801274,highway,traffic_signals,regular
99801275,highway,turning_circle,regular
99802077,highway,traffic_signals,regular
99802079,highway,traffic_signals,regular
99803223,highway,turning_circle,regular
99803428,highway,turning_circle,regular
99803440,highway,turning_circle,regular
99804372,highway,turning_circle,regular
99804457,highway,turning_circle,regular
99804463,highway,turning_circle,regular
99805297,highway,traffic_signals,regular
99805535,highway,turning_circle,regular
99806017,highway,turning_circle,regular
99806155,highway,turning_circle,regular
99807013,highway,turning_circle,regular
99807527,highway,turning_circle,regular
99807532,highway,turning_circle,regular
99807532,source,bing,regular
99807534,highway,turning_circle,regular
99807534,source,bing,regular
99807541,highway,turning_circle,regular
99807541,source,bing,regular
99807543,highway,turning_circle,regular
99807543,source,bing,regular
99807665,highway,turning_circle,regular
99807714,reviewed,yes,tiger
99807716,reviewed,yes,tiger
99807718,reviewed,yes,tiger
99807720,reviewed,yes,tiger
99807722,reviewed,yes,tiger
99807724,highway,turning_circle,regular
99808335,highway,turning_circle,regular
99809182,highway,turning_circle,regular
99809747,highway,turning_circle,regular
99810561,highway,traffic_signals,regular
99810589,highway,traffic_signals,regular
99810623,highway,traffic_signals,regular
99810629,highway,traffic_signals,regular
99810645,highway,traffic_signals,regular
99810677,highway,traffic_signals,regular
99811348,highway,turning_circle,regular
99811550,highway,turning_circle,regular
99811944,highway,traffic_signals,regular
99812681,highway,traffic_signals,regular
99812709,highway,traffic_signals,regular
99813629,highway,turning_circle,regular
99816678,highway,turning_circle,regular
99816711,highway,traffic_signals,regular
99817707,highway,turning_circle,regular
99817718,highway,turning_circle,regular
99818214,highway,turning_circle,regular
99818403,highway,turning_circle,regular
99819357,highway,turning_circle,regular
99819395,highway,turning_circle,regular
99819816,highway,turning_circle,regular
99820365,highway,turning_circle,regular
99821220,highway,turning_circle,regular
99821483,highway,turning_circle,regular
99821787,highway,turning_circle,regular
99822270,highway,turning_loop,regular
99822346,highway,traffic_signals,regular
99822367,highway,turning_circle,regular
99822447,highway,turning_circle,regular
99822454,highway,turning_circle,regular
99823376,highway,turning_circle,regular
99823786,highway,turning_circle,regular
99824409,railway,level_crossing,regular
99824559,highway,turning_circle,regular
99824564,highway,turning_circle,regular
99824905,highway,turning_circle,regular
99825018,highway,turning_circle,regular
99825035,highway,turning_circle,regular
99825464,highway,turning_circle,regular
99825743,highway,turning_circle,regular
99825755,highway,turning_circle,regular
99825938,highway,turning_circle,regular
99826091,highway,turning_circle,regular
99828665,highway,turning_circle,regular
99828715,highway,turning_circle,regular
99828740,highway,turning_circle,regular
99830190,highway,turning_circle,regular
99830674,highway,turning_circle,regular
99830830,highway,turning_circle,regular
99831067,highway,turning_circle,regular
99831672,highway,crossing,regular
99831978,highway,turning_circle,regular
99832104,highway,turning_circle,regular
99832218,highway,traffic_signals,regular
99833526,highway,traffic_signals,regular
99833894,highway,turning_circle,regular
99833928,highway,crossing,regular
99835240,highway,turning_circle,regular
99836148,highway,turning_circle,regular
99836153,highway,turning_circle,regular
99836171,highway,turning_circle,regular
99836285,highway,traffic_signals,regular
99836287,highway,traffic_signals,regular
99836807,junction,roundabout,regular
99836807,source,Bing,regular
99839509,highway,turning_circle,regular
99840102,highway,turning_circle,regular
99840495,highway,turning_circle,regular
99840607,highway,turning_circle,regular
99841443,highway,turning_circle,regular
99842102,highway,turning_circle,regular
99842267,highway,turning_circle,regular
99842269,highway,turning_circle,regular
99842735,highway,turning_circle,regular
99843782,highway,turning_circle,regular
99843958,highway,turning_circle,regular
99844898,highway,traffic_signals,regular
99845107,highway,turning_circle,regular
99845193,highway,traffic_signals,regular
99845298,highway,traffic_signals,regular
99845678,highway,turning_circle,regular
99846367,highway,crossing,regular
99846777,highway,crossing,regular
99846914,highway,turning_circle,regular
99847428,highway,turning_circle,regular
99847727,junction,roundabout,regular
99847727,source,Bing,regular
99849613,highway,traffic_signals,regular
99850234,highway,turning_circle,regular
99850278,highway,turning_circle,regular
99851188,highway,turning_circle,regular
99852012,highway,traffic_signals,regular
99852391,highway,turning_circle,regular
99853133,highway,traffic_signals,regular
99853351,highway,turning_circle,regular
99854919,highway,turning_circle,regular
99855502,highway,turning_circle,regular
99856131,highway,turning_circle,regular
99856139,highway,turning_circle,regular
99856506,highway,turning_circle,regular
99856567,highway,traffic_signals,regular
99856705,highway,turning_circle,regular
99856715,highway,turning_circle,regular
99856902,highway,turning_circle,regular
99856912,highway,turning_circle,regular
99856995,highway,turning_circle,regular
99857084,highway,turning_circle,regular
99858035,highway,turning_circle,regular
99858290,highway,turning_circle,regular
99858503,highway,turning_circle,regular
99859174,highway,turning_circle,regular
99859610,highway,turning_loop,regular
99859984,highway,turning_circle,regular
99860811,highway,turning_circle,regular
99860994,highway,turning_circle,regular
99862031,junction,roundabout,regular
99862044,highway,turning_circle,regular
99863117,highway,turning_circle,regular
99863186,highway,turning_circle,regular
99864107,highway,turning_circle,regular
99864116,highway,turning_circle,regular
99864125,highway,turning_circle,regular
99865432,highway,turning_circle,regular
99865826,highway,turning_circle,regular
99865834,highway,traffic_signals,regular
99866906,highway,traffic_signals,regular
99867311,highway,turning_circle,regular
99867803,highway,turning_circle,regular
99867897,highway,turning_circle,regular
99868673,highway,traffic_signals,regular
99868704,highway,traffic_signals,regular
99868740,highway,traffic_signals,regular
99870206,highway,turning_circle,regular
99871507,highway,traffic_signals,regular
99871516,highway,traffic_signals,regular
99871542,highway,traffic_signals,regular
99871577,highway,traffic_signals,regular
99871803,highway,turning_loop,regular
99873075,highway,turning_circle,regular
99873082,highway,traffic_signals,regular
99873082,source,Bing,regular
99873082,traffic_signals,blinker,regular
99873088,highway,traffic_signals,regular
99873088,source,Bing,regular
99873224,highway,turning_circle,regular
99873322,highway,turning_circle,regular
99874196,railway,level_crossing,regular
99874839,highway,turning_circle,regular
99876932,highway,turning_circle,regular
99877116,highway,turning_circle,regular
99877449,highway,turning_circle,regular
99877604,highway,turning_circle,regular
99878074,highway,turning_circle,regular
99878614,highway,turning_circle,regular
99880399,highway,turning_circle,regular
99880832,highway,turning_circle,regular
99881335,highway,turning_circle,regular
99881468,highway,turning_circle,regular
99881482,highway,turning_loop,regular
99881877,junction,roundabout,regular
99881877,source,Bing,regular
99883900,highway,traffic_signals,regular
99883938,highway,traffic_signals,regular
99884005,highway,traffic_signals,regular
99884261,highway,turning_circle,regular
99884546,highway,turning_circle,regular
99884852,highway,turning_circle,regular
99884922,highway,turning_circle,regular
99885630,highway,turning_circle,regular
99886121,highway,traffic_signals,regular
99886121,railway,level_crossing,regular
99886121,source,Bing,regular
99886542,highway,turning_circle,regular
99886616,highway,turning_circle,regular
99886936,highway,turning_circle,regular
99887370,highway,turning_circle,regular
99888376,highway,turning_circle,regular
99888379,highway,turning_circle,regular
99889093,highway,turning_circle,regular
99889255,highway,turning_circle,regular
99889327,highway,turning_circle,regular
99889809,highway,turning_circle,regular
99889995,highway,turning_circle,regular
99890276,highway,turning_circle,regular
99891090,highway,turning_circle,regular
99891116,highway,turning_circle,regular
99891652,highway,turning_circle,regular
99891741,highway,turning_circle,regular
99892263,highway,traffic_signals,regular
99892336,highway,turning_circle,regular
99892684,highway,turning_circle,regular
99893605,highway,turning_circle,regular
99893642,highway,turning_circle,regular
99893971,highway,turning_circle,regular
99894276,highway,turning_circle,regular
99895461,railway,level_crossing,regular
99895463,highway,traffic_signals,regular
99895681,highway,turning_circle,regular
99895681,name,Kingsmill Court,regular
99896042,highway,traffic_signals,regular
99896042,traffic_signals,emergency,regular
99896423,highway,turning_loop,regular
99896836,highway,traffic_signals,regular
99896857,highway,turning_circle,regular
99897422,highway,turning_circle,regular
99898101,highway,turning_circle,regular
99898400,highway,turning_circle,regular
99898687,highway,turning_circle,regular
99898782,highway,traffic_signals,regular
99899198,highway,turning_circle,regular
99899286,reviewed,yes,tiger
99899288,reviewed,yes,tiger
99899417,highway,turning_circle,regular
99899685,highway,turning_circle,regular
99899742,highway,turning_circle,regular
99899778,highway,turning_circle,regular
99900138,highway,turning_circle,regular
99900159,highway,turning_circle,regular
99900372,highway,turning_circle,regular
99900645,highway,turning_circle,regular
99900678,highway,turning_circle,regular
99900686,highway,turning_circle,regular
99900863,highway,turning_circle,regular
99901081,highway,turning_circle,regular
99901282,highway,turning_circle,regular
99901382,highway,turning_circle,regular
99901426,highway,turning_circle,regular
99901504,highway,turning_circle,regular
99901797,highway,turning_circle,regular
99902126,highway,turning_circle,regular
99902358,highway,turning_circle,regular
99902719,highway,turning_circle,regular
99903380,highway,turning_circle,regular
99903411,highway,turning_circle,regular
99906089,highway,turning_circle,regular
99906348,highway,traffic_signals,regular
99907148,highway,turning_circle,regular
99907724,highway,turning_circle,regular
99907842,highway,turning_circle,regular
99907857,highway,turning_circle,regular
99908072,highway,traffic_signals,regular
99908082,highway,turning_circle,regular
99908289,highway,turning_circle,regular
99908634,highway,turning_circle,regular
99908725,highway,turning_circle,regular
99909857,highway,traffic_signals,regular
99909938,highway,turning_circle,regular
99909951,highway,turning_circle,regular
99910185,highway,turning_circle,regular
99910710,highway,turning_circle,regular
99911593,highway,turning_circle,regular
99911612,highway,turning_circle,regular
99911849,highway,turning_circle,regular
99912146,highway,turning_circle,regular
99912947,highway,turning_circle,regular
99913336,highway,turning_circle,regular
99915284,highway,turning_circle,regular
99915419,highway,traffic_signals,regular
99915557,highway,turning_circle,regular
99915633,highway,turning_circle,regular
99915694,highway,turning_circle,regular
99916253,highway,turning_circle,regular
99916617,highway,turning_circle,regular
99916797,highway,turning_circle,regular
99917330,highway,turning_circle,regular
99917418,highway,turning_circle,regular
99917968,highway,traffic_signals,regular
99919189,highway,turning_circle,regular
99919264,highway,turning_circle,regular
99919271,highway,turning_circle,regular
99919375,highway,turning_circle,regular
99920614,highway,turning_circle,regular
99921891,highway,traffic_signals,regular
99922046,highway,turning_circle,regular
99922332,highway,turning_circle,regular
99922638,highway,turning_circle,regular
99922862,highway,turning_circle,regular
99923020,highway,turning_circle,regular
99923022,highway,turning_circle,regular
99923054,highway,turning_circle,regular
99923140,highway,traffic_signals,regular
99923240,highway,turning_circle,regular
99924025,highway,turning_circle,regular
99924156,highway,turning_circle,regular
99924156,name,Lisa Lane,regular
99924477,highway,turning_circle,regular
99924484,highway,turning_circle,regular
99924587,railway,level_crossing,regular
99924774,highway,turning_circle,regular
99924891,highway,turning_circle,regular
99925059,highway,turning_circle,regular
99925060,highway,turning_circle,regular
99925436,highway,turning_circle,regular
99928126,highway,turning_circle,regular
99928318,highway,turning_circle,regular
99928335,highway,turning_circle,regular
99928864,highway,turning_circle,regular
99929970,highway,turning_circle,regular
99929972,highway,turning_circle,regular
99930129,highway,turning_circle,regular
99930326,highway,traffic_signals,regular
99930544,highway,turning_circle,regular
99930946,highway,turning_circle,regular
99931202,highway,turning_circle,regular
99932095,highway,turning_circle,regular
99932504,highway,turning_circle,regular
99932666,highway,traffic_signals,regular
99933094,reviewed,yes,tiger
99933709,highway,turning_circle,regular
99933865,highway,turning_circle,regular
99933881,highway,turning_circle,regular
99934229,highway,turning_circle,regular
99934820,highway,turning_circle,regular
99935181,highway,turning_circle,regular
99935713,highway,turning_circle,regular
99936358,highway,traffic_signals,regular
99936425,highway,turning_circle,regular
99936433,highway,turning_circle,regular
99936461,highway,turning_circle,regular
99936480,highway,turning_circle,regular
99936495,highway,turning_loop,regular
99937356,highway,turning_circle,regular
99937359,highway,turning_circle,regular
99937416,highway,turning_circle,regular
99937428,highway,turning_circle,regular
99937473,highway,turning_circle,regular
99937590,railway,crossing,regular
99937743,railway,level_crossing,regular
99937751,railway,level_crossing,regular
99937763,railway,level_crossing,regular
99937819,railway,level_crossing,regular
99937829,railway,level_crossing,regular
99937914,railway,level_crossing,regular
99937930,railway,level_crossing,regular
99938720,highway,turning_circle,regular
99938729,highway,turning_circle,regular
99938751,highway,turning_circle,regular
99938902,highway,turning_circle,regular
99939687,highway,turning_circle,regular
99940037,highway,turning_circle,regular
99940294,highway,turning_circle,regular
99940492,highway,turning_circle,regular
99940550,highway,turning_circle,regular
99941552,highway,turning_circle,regular
99941922,highway,turning_circle,regular
99942366,highway,turning_circle,regular
99943607,highway,turning_loop,regular
99943611,highway,turning_circle,regular
99943615,highway,turning_circle,regular
99944490,highway,turning_circle,regular
99944546,highway,turning_circle,regular
99944674,highway,turning_circle,regular
99945357,highway,turning_loop,regular
99945714,highway,traffic_signals,regular
99945781,highway,traffic_signals,regular
99945783,highway,traffic_signals,regular
99945788,highway,traffic_signals,regular
99945879,highway,turning_circle,regular
99947314,highway,traffic_signals,regular
99947368,railway,level_crossing,regular
99947425,highway,traffic_signals,regular
99947445,highway,traffic_signals,regular
99947624,highway,traffic_signals,regular
99947763,highway,turning_circle,regular
99947883,highway,turning_circle,regular
99947984,highway,turning_circle,regular
99947992,highway,turning_circle,regular
99948096,highway,turning_circle,regular
99948100,highway,turning_circle,regular
99949077,highway,turning_circle,regular
99950106,highway,turning_circle,regular
99950187,highway,turning_circle,regular
99950429,highway,turning_circle,regular
99950432,highway,turning_circle,regular
99950440,highway,turning_circle,regular
99950666,highway,traffic_signals,regular
99950808,highway,traffic_signals,regular
99951049,highway,turning_circle,regular
99953150,highway,traffic_signals,regular
99953305,highway,turning_circle,regular
99953378,highway,traffic_signals,regular
99953737,highway,turning_loop,regular
99954871,highway,turning_circle,regular
99954889,highway,turning_circle,regular
99954910,highway,turning_circle,regular
99955546,highway,turning_circle,regular
99955794,highway,turning_circle,regular
99955808,highway,turning_circle,regular
99956196,highway,turning_circle,regular
99956200,highway,turning_circle,regular
99956203,highway,turning_circle,regular
99956303,highway,turning_circle,regular
99956473,highway,turning_circle,regular
99956809,highway,traffic_signals,regular
99957458,highway,turning_circle,regular
99957499,highway,turning_circle,regular
99957507,highway,turning_circle,regular
99957782,highway,turning_circle,regular
99957847,highway,turning_circle,regular
99958113,highway,turning_circle,regular
99958161,highway,turning_circle,regular
99959314,highway,turning_circle,regular
99960309,highway,turning_circle,regular
99960352,highway,turning_circle,regular
99960596,highway,turning_circle,regular
99961070,highway,crossing,regular
99961143,highway,turning_circle,regular
99961583,highway,turning_circle,regular
99962031,highway,turning_circle,regular
99962341,highway,turning_circle,regular
99963079,highway,turning_circle,regular
99963406,highway,turning_circle,regular
99963411,highway,turning_circle,regular
99963796,highway,turning_circle,regular
99963803,highway,turning_circle,regular
99964327,highway,turning_circle,regular
99964359,highway,turning_circle,regular
99964560,highway,turning_circle,regular
99964563,highway,turning_circle,regular
99964817,highway,turning_circle,regular
99964928,highway,turning_circle,regular
99964951,highway,turning_circle,regular
99966855,highway,turning_circle,regular
99967170,highway,turning_circle,regular
99968241,highway,turning_circle,regular
99968314,highway,turning_circle,regular
99968601,highway,turning_circle,regular
99968602,highway,turning_circle,regular
99968737,highway,traffic_signals,regular
99969217,highway,turning_circle,regular
99969222,highway,turning_circle,regular
99969279,highway,turning_circle,regular
99969320,reviewed,yes,tiger
99969322,reviewed,yes,tiger
99969324,reviewed,yes,tiger
99969809,highway,turning_circle,regular
99969816,highway,turning_circle,regular
99969846,highway,turning_circle,regular
99969850,highway,turning_circle,regular
99969981,highway,traffic_signals,regular
99969996,highway,traffic_signals,regular
99970253,highway,turning_circle,regular
99970311,highway,turning_circle,regular
99970802,highway,turning_circle,regular
99970851,highway,turning_circle,regular
99971068,highway,turning_circle,regular
99972371,highway,turning_circle,regular
99972589,highway,turning_circle,regular
99972591,highway,turning_circle,regular
99972841,highway,turning_circle,regular
99972889,highway,turning_circle,regular
99973058,highway,turning_circle,regular
99973836,highway,turning_circle,regular
99974012,highway,turning_circle,regular
99974055,highway,turning_loop,regular
99974273,highway,turning_circle,regular
99974411,highway,turning_circle,regular
99974678,highway,turning_circle,regular
99975114,highway,turning_circle,regular
99975126,highway,turning_circle,regular
99975617,highway,turning_loop,regular
99975631,highway,turning_circle,regular
99975633,highway,turning_circle,regular
99975809,highway,turning_circle,regular
99976110,highway,turning_circle,regular
99976528,highway,turning_circle,regular
99977731,highway,traffic_signals,regular
99977971,highway,turning_circle,regular
99978614,highway,turning_circle,regular
99978863,highway,turning_circle,regular
99979546,highway,turning_circle,regular
99979588,highway,turning_circle,regular
99980742,highway,turning_circle,regular
99980786,highway,turning_circle,regular
99981571,highway,turning_circle,regular
99981581,highway,turning_circle,regular
99981920,highway,turning_circle,regular
99981938,highway,turning_circle,regular
99982024,highway,traffic_signals,regular
99982535,highway,turning_circle,regular
99982554,highway,turning_circle,regular
99982554,name,Westchester Court,regular
99982560,highway,turning_circle,regular
99983014,highway,turning_circle,regular
99983393,highway,turning_circle,regular
99983576,highway,turning_circle,regular
99984342,railway,level_crossing,regular
99984771,highway,crossing,regular
99984838,railway,level_crossing,regular
99985345,highway,crossing,regular
99985679,highway,turning_circle,regular
99986612,highway,traffic_signals,regular
99987863,highway,turning_circle,regular
99987864,highway,turning_circle,regular
99988032,highway,turning_circle,regular
99988366,highway,turning_circle,regular
99988646,highway,turning_circle,regular
99989065,highway,turning_circle,regular
99989084,highway,turning_circle,regular
99989141,highway,turning_circle,regular
99989160,highway,turning_circle,regular
99989177,highway,turning_circle,regular
99989181,highway,turning_circle,regular
99989272,highway,turning_circle,regular
99989326,highway,turning_circle,regular
99989665,highway,turning_circle,regular
99990152,highway,traffic_signals,regular
99990211,highway,turning_circle,regular
99991110,highway,turning_circle,regular
99991114,highway,turning_circle,regular
99991116,highway,turning_circle,regular
99991140,highway,turning_circle,regular
99991219,highway,turning_circle,regular
99991285,highway,turning_circle,regular
99991307,highway,turning_circle,regular
99991628,highway,turning_circle,regular
99991767,highway,traffic_signals,regular
99992739,highway,turning_circle,regular
99993166,highway,turning_circle,regular
99993173,highway,turning_circle,regular
99993766,highway,turning_circle,regular
99993777,highway,turning_circle,regular
99993836,highway,turning_circle,regular
99993860,highway,turning_circle,regular
99993929,highway,turning_circle,regular
99994153,highway,turning_circle,regular
99994294,highway,turning_circle,regular
99997775,highway,turning_circle,regular
99998010,highway,turning_circle,regular
99998086,highway,traffic_signals,regular
99998965,highway,turning_circle,regular
99998977,highway,turning_circle,regular
99999037,highway,turning_circle,regular
99999693,highway,turning_circle,regular
100000085,highway,turning_circle,regular
100000375,highway,turning_circle,regular
100000981,highway,turning_circle,regular
100002493,highway,turning_circle,regular
100002790,highway,turning_circle,regular
100003203,highway,turning_circle,regular
100004397,highway,turning_circle,regular
100004543,highway,turning_circle,regular
100004898,highway,turning_circle,regular
100005132,highway,turning_circle,regular
100005140,barrier,gate,regular
100005144,highway,traffic_signals,regular
100006053,highway,turning_circle,regular
100006157,highway,traffic_signals,regular
100006725,highway,turning_circle,regular
100006851,railway,level_crossing,regular
100007020,highway,turning_circle,regular
100007456,highway,turning_circle,regular
100008122,highway,turning_circle,regular
100009068,highway,turning_circle,regular
100009151,highway,turning_circle,regular
100009224,highway,turning_circle,regular
100010655,highway,turning_circle,regular
100010683,highway,turning_circle,regular
100010806,highway,turning_circle,regular
100010859,highway,turning_circle,regular
100010968,barrier,gate,regular
100011157,highway,turning_circle,regular
100012453,highway,turning_circle,regular
100013851,highway,turning_circle,regular
100013851,name,Augusta Avenue,regular
100016110,highway,turning_circle,regular
100017006,highway,turning_circle,regular
100017055,highway,turning_circle,regular
100017181,highway,turning_circle,regular
100017968,highway,turning_circle,regular
100018214,railway,level_crossing,regular
153855420,population,17363;2006,census
153855420,ele,6,regular
153855420,Class,Populated Place,gnis
153855420,County,Pinellas,gnis
153855420,County_num,103,gnis
153855420,ST_alpha,FL,gnis
153855420,ST_num,12,gnis
153855420,id,290124,gnis
153855420,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153855420,incorporation_type,city,regular
153855420,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
153855420,name,Safety Harbor,regular
153855420,place,suburb,regular
153855420,population,17363,regular
153871015,population,13443;2006,census
153871015,ele,2,regular
153871015,Class,Populated Place,gnis
153871015,County,Pinellas,gnis
153871015,County_num,103,gnis
153871015,ST_alpha,FL,gnis
153871015,ST_num,12,gnis
153871015,id,288131,gnis
153871015,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153871015,incorporation_type,city,regular
153871015,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
153871015,name,Oldsmar,regular
153871015,place,suburb,regular
153871015,population,13443,regular
153936994,ele,7,regular
153936994,Class,Populated Place,gnis
153936994,County,Pinellas,gnis
153936994,County_num,103,gnis
153936994,ST_alpha,FL,gnis
153936994,ST_num,12,gnis
153936994,id,295239,gnis
153936994,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153936994,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
153936994,name,Dellwood,regular
153936994,place,hamlet,regular
153960569,ele,20,regular
153960569,Class,Populated Place,gnis
153960569,County,Pinellas,gnis
153960569,County_num,103,gnis
153960569,ST_alpha,FL,gnis
153960569,ST_num,12,gnis
153960569,id,281159,gnis
153960569,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153960569,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
153960569,name,Curlew,regular
153960569,place,hamlet,regular
153986964,ele,12,regular
153986964,Class,Populated Place,gnis
153986964,County,Pinellas,gnis
153986964,County_num,103,gnis
153986964,ST_alpha,FL,gnis
153986964,ST_num,12,gnis
153986964,id,295206,gnis
153986964,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153986964,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
153986964,name,Coachman,regular
153986964,place,hamlet,regular
154049037,ele,2,regular
154049037,Class,Populated Place,gnis
154049037,County,Pinellas,gnis
154049037,County_num,103,gnis
154049037,ST_alpha,FL,gnis
154049037,ST_num,12,gnis
154049037,id,283715,gnis
154049037,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154049037,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
154049037,name,Harbor Palms,regular
154049037,place,hamlet,regular
154088089,population,36640;2006,census
154088089,ele,9,regular
154088089,Class,Populated Place,gnis
154088089,County,Pinellas,gnis
154088089,County_num,103,gnis
154088089,ST_alpha,FL,gnis
154088089,ST_num,12,gnis
154088089,id,281860,gnis
154088089,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154088089,incorporation_type,city,regular
154088089,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
154088089,name,Dunedin,regular
154088089,place,suburb,regular
154088089,population,36640,regular
154133058,ele,20,regular
154133058,Class,Populated Place,gnis
154133058,County,Pinellas,gnis
154133058,County_num,103,gnis
154133058,ST_alpha,FL,gnis
154133058,ST_num,12,gnis
154133058,id,301453,gnis
154133058,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154133058,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
154133058,name,Mecca,regular
154133058,place,hamlet,regular
154182664,ele,19,regular
154182664,Class,Populated Place,gnis
154182664,County,Pinellas,gnis
154182664,County_num,103,gnis
154182664,ST_alpha,FL,gnis
154182664,ST_num,12,gnis
154182664,id,295593,gnis
154182664,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154182664,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
154182664,name,Saint George,regular
154182664,place,hamlet,regular
154206883,ele,4,regular
154206883,Class,Populated Place,gnis
154206883,County,Pinellas,gnis
